model,price,description,engine_hk,mil,color,fuel,automatic,model_year,scrape_date
"EX90",889900,"Ultra 7-sätes",407,1573,"Silver Dawn","El",TRUE,2025,"2026-05-10"
"EX40",509000,"Ultra BlackSE//360 kamera//",441,2643,"Onyx Black","El",TRUE,2025,"2026-05-10"
"EX30",329000,"Core",271,1031,"Onyx Black","El",TRUE,2025,"2026-05-10"
"EX40",419000,"Single Motor Extended R Core SE//Drag//360-kamera//",251,5029,"Vapour Grey","El",TRUE,2025,"2026-05-10"
"EC40",429000,"M R Plus Black Edt//Dragkrok//",251,5659,"Onyx Black","El",TRUE,2025,"2026-05-10"
"EX40",469000,"M R Plus Black Edt//Dragkrok//",251,2826,"Onyx Black","El",TRUE,2025,"2026-05-10"
"EX40",419000,"R Core SE//360-kamera//Just Nu//",251,5222,"Vapour Grey","El",TRUE,2025,"2026-05-10"
"EX30",419000,"Ultra/360-kamera/Glastak/",428,2505,"Crystal White","El",TRUE,2025,"2026-05-10"
"EC40",414900,"Core SE",251,4126,"Fjord Blue","El",TRUE,2025,"2026-05-10"
"EX90",834800,"Ultra 7sätes **SELEKT**",516,352,"Denim Blue","El",TRUE,2025,"2026-05-10"
"EX40",434900,"R Core SE",251,2386,"Vapour Grey","El",TRUE,2025,"2026-05-10"
"EC40",459000,"R Plus Edt//Adaptiv farth.//",251,1005,"Vapour Grey","El",TRUE,2025,"2026-05-10"
"EX90",849000,"Twin Motor Performance Ultra 7sätes",516,1558,"Sand Dune","El",TRUE,2025,"2026-05-10"
"EX40",534800,"UltraBlackSE",441,1273,"Onyx Black","El",TRUE,2025,"2026-05-10"
"EX40",449000,"R Plus Edt//360Kamera//Drag//",251,2761,"Silver Dawn","El",TRUE,2025,"2026-05-10"
"EX40",484900,"Twin Motor Performance Plus Edt 360 (SELEKT)",441,2147,"Cloud Blue","El",TRUE,2025,"2026-05-10"
"EX30",519000,"M Perform Ultra//360-Kamera//Glastak//",428,1028,"Vapour Grey","El",TRUE,2025,"2026-05-10"
"EX90",899900,"Ultra 7sätes",516,2924,"Silver Dawn","El",TRUE,2025,"2026-05-10"
"EX30",549900,"M Perform Ultra",428,299,"Onyx Black","El",TRUE,2025,"2026-05-10"
"EX40",459000,"R Plus Edt//360Kamera//Drag//",251,1978,"Vapour Grey","El",TRUE,2025,"2026-05-10"
"EX40",499800,"Ultra",251,2147,"Crystal White","El",TRUE,2025,"2026-05-10"
"EC40",489800,"M Ultra Black Edt",441,3232,"Onyx Black","El",TRUE,2025,"2026-05-10"
"EX40",499900,"R Plus Edt",251,1912,"Vapour Grey","El",TRUE,2025,"2026-05-10"
"EC40",474900,"M R Plus Black Edt//360-Kamera//",251,2127,"Onyx Black","El",TRUE,2025,"2026-05-10"
"EX40",529900,"Single Motor ExtendedRange Ultra SE",251,2125,"Vapour Grey","El",TRUE,2025,"2026-05-10"
"EX30",529900,"M Perform Ultra",428,175,"Vapour Grey","El",TRUE,2025,"2026-05-10"
"EX30",369900,"Plus",271,4420,"Onyx Black","El",TRUE,2025,"2026-05-10"
"EC40",419900,"Core SE",251,4479,"Crystal White","El",TRUE,2025,"2026-05-10"
"EX40",424900,"R Core SE//Drag//360-kamera//",251,4060,"Fjord Blue","El",TRUE,2025,"2026-05-10"
"EC40",449900,"Core SE",251,995,"Vapour Grey","El",TRUE,2025,"2026-05-10"
"EX40",439800,"R Core SE",251,3492,"Vapour Grey","El",TRUE,2025,"2026-05-10"
"EX40",479000,"Ultra",251,5051,"Vapour Grey","El",TRUE,2025,"2026-05-10"
"EX40",424900,"R Core SE//Drag//360-kamera//",251,4326,"Sand Dune","El",TRUE,2025,"2026-05-10"
"EC40",469900,"Core SE",251,1298,"Sand Dune","El",TRUE,2025,"2026-05-10"
"EX40",499900,"M Plus Black Edt",441,4769,"Onyx Black","El",TRUE,2025,"2026-05-10"
"EC40",429000,"Core SE",251,3995,"Fjord Blue","El",TRUE,2025,"2026-05-10"
"EX40",479900,"M R Plus Black Edt",251,2968,"Onyx Black","El",TRUE,2025,"2026-05-10"
"EC40",459000,"R Plus Edt//360Kamera//",251,1697,"Vapour Grey","El",TRUE,2025,"2026-05-10"
"EC40",489000,"M R Plus Black Edt",251,2638,"Onyx Black","El",TRUE,2025,"2026-05-10"
"EX30",369000,"M R Plus Edition",271,978,"Crystal White","El",TRUE,2025,"2026-05-10"
"EX40",509500,"Plus Edt �, Parkeringskamera 360, Navigation, Tonade rutor, Dragkrok halvautomat",441,2209,"Crystal White","El",TRUE,2025,"2026-05-10"
"EX40",454900,"R Plus Edt DRAG (SELEKT)",251,3364,"Vapour Grey","El",TRUE,2025,"2026-05-10"
"EX30",529900,"M Perform Ultra",428,5,"Vapour Grey","El",TRUE,2025,"2026-05-10"
"EC40",489900,"Ultra",251,3011,"Vapour Grey","El",TRUE,2025,"2026-05-10"
"EX40",449000,"R Plus Edt//360Kamera//Drag//",251,2774,"Vapour Grey","El",TRUE,2025,"2026-05-10"
"EX40",499900,"M R Ultra Black Edt",251,4531,"Onyx Black","El",TRUE,2025,"2026-05-10"
"EC40",439000,"Ultra//360-kamera//",251,3088,"Sand Dune","El",TRUE,2025,"2026-05-10"
"EX40",424900,"R Core SE//Drag//360-kamera//",251,4498,"Vapour Grey","El",TRUE,2025,"2026-05-10"
"EC40",494900,"M R Ultra Black Edt (SELEKT)",251,2946,"Onyx Black","El",TRUE,2025,"2026-05-10"
"EX40",409500,"R Core SE",251,5132,"Fjord Blue","El",TRUE,2025,"2026-05-10"
"EC40",442000,"R Plus Edt",251,1372,"Crystal White","El",TRUE,2025,"2026-05-10"
"EX40",539900,"UltraBlackSE",441,2450,"Onyx Black","El",TRUE,2025,"2026-05-10"
"EX40",549900,"UltraBlackSE",441,2133,"Onyx Black","El",TRUE,2025,"2026-05-10"
"EX40",529900,"M Ultra Black Edt",441,3971,"Onyx Black","El",TRUE,2025,"2026-05-10"
"EC40",489000,"M Ultra Black Edt//360-Kamera//",441,2425,"Onyx Black","El",TRUE,2025,"2026-05-10"
"EC40",499900,"M R Plus Black Edt",251,1273,"Onyx Black","El",TRUE,2025,"2026-05-10"
"EX30",369900,"Plus//HarmanKardon//",271,651,"Cloud Blue","El",TRUE,2025,"2026-05-10"
"EC40",394900,"Core SE//360-Kamera//",251,4859,"Vapour Grey","El",TRUE,2025,"2026-05-10"
"EX40",409900,"R Core SE",251,6458,"Sand Dune","El",TRUE,2025,"2026-05-10"
"EX40",499900,"R Plus Edt",251,1397,"Sand Dune","El",TRUE,2025,"2026-05-10"
"EX40",389000,"Core SE / Navigation / 360 kamera /",251,9281,"Crystal White","El",TRUE,2025,"2026-05-10"
"EC40",549900,"M Ultra Black Edt",441,1824,"Onyx Black","El",TRUE,2025,"2026-05-10"
"EX40",594900,"UltraBlack 360Kam Pano",441,433,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EX40",569900,"Single Motor ExtendedRange Ultra Pano 360Kamera",251,161,"Aurora Silver","El",TRUE,2026,"2026-05-10"
"EX40",484900,"ExtendedRange Plus SE 360Kamera",251,953,"Vapour Grey","El",TRUE,2026,"2026-05-10"
"EX40",529500,"ExtendedRange Plus SE Demobil",251,258,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EX40",569800,"ExtendedRange Plus SE - Demobil",251,263,"Crystal White","El",TRUE,2026,"2026-05-10"
"EX30",484900,"Plus Harman Kardon",271,201,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EC40",539800,"SM ExtendedRange Plus SE DRAG 360 H/K (SELEKT)",251,676,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EX30",509900,"Ultra H/K 360Kamera",271,335,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EX40",479900,"Single Motor ExtendedRange Plus SE 360-kamera",251,1101,"Vapour Grey","El",TRUE,2026,"2026-05-10"
"EX40",479900,"ExtendedRange Plus SE (SELEKT)",251,1679,"Denim Blue","El",TRUE,2026,"2026-05-10"
"EX40",469000,"ExtendedRange Plus SE",251,1741,"Crystal White","El",TRUE,2026,"2026-05-10"
"EX40",479900,"ExtendedRange Plus SE (SELEKT)",251,1425,"Crystal White","El",TRUE,2026,"2026-05-10"
"EC40",599000,"Ultra SE",441,1300,"Crystal White","El",TRUE,2026,"2026-05-10"
"EX30",529000,"Ultra",428,29,"Crystal White","El",TRUE,2026,"2026-05-10"
"ES90",899900,"Ultra B/W HUD Massage",333,476,"Crystal White","El",TRUE,2026,"2026-05-10"
"EX40",479900,"ExtendedRange Plus SE",251,1484,"Crystal White","El",TRUE,2026,"2026-05-10"
"EX40",479900,"ExtendedRange Plus SE",251,1259,"Vapour Grey","El",TRUE,2026,"2026-05-10"
"EX30",509900,"Ultra",271,230,"Vapour Grey","El",TRUE,2026,"2026-05-10"
"EX40",484900,"ExtendedRange Plus SE (SELEKT)",251,1910,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EX40",479900,"ExtendedRange Plus SE 360 (SELEKT)",251,1378,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EX40",479900,"ExtendedRange Plus SE (SELEKT)",251,1216,"Crystal White","El",TRUE,2026,"2026-05-10"
"EX40",479900,"ExtendedRange Plus SE (SELEKT)",251,1606,"Vapour Grey","El",TRUE,2026,"2026-05-10"
"EX40",479900,"ExtendedRange Plus SE",251,1579,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EX40",479900,"ExtendedRange Plus SE (SELEKT)",251,1216,"Crystal White","El",TRUE,2026,"2026-05-10"
"EX40",479900,"ExtendedRange Plus SE (SELEKT)",251,1606,"Vapour Grey","El",TRUE,2026,"2026-05-10"
"EX40",479900,"ExtendedRange Plus SE",251,1579,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EX40",479900,"ExtendedRange Plus SE (SELEKT)",251,1171,"Aurora Silver","El",TRUE,2026,"2026-05-10"
"EX30",449900,"Plus BLIS B-Kam H/K",271,368,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EX40",554900,"UltraBlackSE",441,2086,"Crystal White","El",TRUE,2026,"2026-05-10"
"EX40",489300,"ExtendedRange Plus SE 360-Kamera, Elstol, Momsbil",251,1256,"Crystal White","El",TRUE,2026,"2026-05-10"
"EX30",479800,"Ultra",271,7,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EX40",479900,"ExtendedRange Plus SE 360-kamera Selekt",251,1132,"Denim Blue","El",TRUE,2026,"2026-05-10"
"EX40",479000,"ExtendedRange Plus SE",251,1216,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EX40",479000,"Single Motor ExtendedRange Plus SE",251,1001,"Vapour Grey","El",TRUE,2026,"2026-05-10"
"EX40",559500,"ExtendedRange Ultra SE(DRAG/PANO/H&K)",251,356,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EX40",479900,"ExtendedRange Plus SE 360-kamera Selekt",251,1163,"Vapour Grey","El",TRUE,2026,"2026-05-10"
"EX40",479000,"Single Motor ExtendedRange Plus SE",251,890,"Vapour Grey","El",TRUE,2026,"2026-05-10"
"EX30",449800,"Plus",271,132,"Crystal White","El",TRUE,2026,"2026-05-10"
"EX40",549800,"ExtendedRange Plus SE",251,217,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EX40",474900,"ExtendedRange Plus SE",251,611,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EX40",489900,"ExtendedRange Plus SE 360-kamera",251,1449,"Denim Blue","El",TRUE,2026,"2026-05-10"
"EX40",479900,"ExtendedRange Plus SE",251,1685,"Denim Blue","El",TRUE,2026,"2026-05-10"
"EX40",484900,"ExtendedRange Plus SE",251,1720,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EX30",529800,"Plus",271,110,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EX30",529000,"Ultra Dragkrok",428,1272,"Crystal White","El",TRUE,2026,"2026-05-10"
"EX40",479900,"ExtendedRange Plus SE (SELEKT)",251,1202,"Vapour Grey","El",TRUE,2026,"2026-05-10"
"EX40",479000,"ExtendedRange Plus SE",251,1693,"Crystal White","El",TRUE,2026,"2026-05-10"
"EX40",479900,"ExtendedRange Plus SE 360-kamera",251,1193,"Crystal White","El",TRUE,2026,"2026-05-10"
"EX40",479000,"Single Motor ExtendedRange Plus SE",251,1500,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EX40",499000,"ExtendedRange Plus SE",251,326,"Crystal White","El",TRUE,2026,"2026-05-10"
"EX40",479900,"ExtendedRange Plus SE 360-kamera",251,2313,"Vapour Grey","El",TRUE,2026,"2026-05-10"
"EX40",579900,"Ultra SE H/K PANO 360KAM",441,995,"Forest Lake","El",TRUE,2026,"2026-05-10"
"EX40",499000,"ExtendedRange Plus SE",251,1190,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EX40",599000,"UltraBlackSE - Demo",441,69,"Crystal White","El",TRUE,2026,"2026-05-10"
"ES90",879000,"Ultra - Demo",333,411,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EC40",569000,"EC40 Ultra, Single Motor Extended Range, Eldriven",251,624,"Aurora Silver","El",TRUE,2026,"2026-05-10"
"EX40",479900,"ExtendedRange Plus SE 360-kamera Selekt",251,1109,"Vapour Grey","El",TRUE,2026,"2026-05-10"
"EC40",499900,"ExtendedRange Plus SE",251,187,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EX40",479900,"ExtendedRange Plus SE Selekt",251,884,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EC40",519500,"ExtendedRange Plus SE",251,304,"Sand Dune","El",TRUE,2026,"2026-05-10"
"EX40",479000,"ExtendedRange Plus SE",251,1494,"Aurora Silver","El",TRUE,2026,"2026-05-10"
"EX40",594900,"Twin Motor Performance UltraBlackSE",441,360,"Denim Blue","El",TRUE,2026,"2026-05-10"
"EX40",479000,"ExtendedRange Plus SE * OUTLET *",251,1760,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EX40",529500,"Twin Motor Performance Ultra SE | Drag | Loungepaket |",441,4697,"Denim Blue","El",TRUE,2026,"2026-05-10"
"EX40",569800,"M R Plus Black Edt DEMOBIL",251,545,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EX40",479000,"ExtendedRange Plus SE",251,1508,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EX30",529900,"Plus (SELEKT)",428,305,"Crystal White","El",TRUE,2026,"2026-05-10"
"EX40",479000,"ExtendedRange Plus SE",251,1500,"Crystal White","El",TRUE,2026,"2026-05-10"
"EX40",479900,"ExtendedRange Plus SE (SELEKT)",251,1132,"Crystal White","El",TRUE,2026,"2026-05-10"
"EX40",479000,"ExtendedRange Plus SE",251,1683,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EX40",479000,"ExtendedRange Plus SE",251,1500,"Vapour Grey","El",TRUE,2026,"2026-05-10"
"EX40",489900,"ExtendedRange Plus SE",251,1152,"Denim Blue","El",TRUE,2026,"2026-05-10"
"EX40",479000,"ExtendedRange Plus SE",251,1500,"Crystal White","El",TRUE,2026,"2026-05-10"
"EX40",519900,"ExtendedRange Plus SE//360-Kamera//",251,421,"Crystal White","El",TRUE,2026,"2026-05-10"
"EX40",544900,"UltraBlackSE",441,3740,"Crystal White","El",TRUE,2026,"2026-05-10"
"EX40",479000,"ExtendedRange Plus SE * OUTLET *",251,1213,"Crystal White","El",TRUE,2026,"2026-05-10"
"EX30",419000,"Core, Navigation",271,35,"Vapour Grey","El",TRUE,2026,"2026-05-10"
"EX40",549600,"UltraBlackSE",441,963,"Crystal White","El",TRUE,2026,"2026-05-10"
"EX30",509800,"Ultra",428,17,"Crystal White","El",TRUE,2026,"2026-05-10"
"EC40",489000,"ExtendedRange Plus SE",251,1707,"Aurora Silver","El",TRUE,2026,"2026-05-10"
"ES90",859000,"Ultra Demobil / Ventilerade Massage Stolar/",333,1,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EX40",479000,"ExtendedRange Plus SE",251,1433,"Crystal White","El",TRUE,2026,"2026-05-10"
"EX40",479000,"ExtendedRange Plus SE",251,1266,"Denim Blue","El",TRUE,2026,"2026-05-10"
"EX40",469900,"ExtendedRange Plus SE//360-Kamera//",251,1114,"Crystal White","El",TRUE,2026,"2026-05-10"
"EC40",489000,"ExtendedRange Plus SE",251,1274,"Vapour Grey","El",TRUE,2026,"2026-05-10"
"EX40",469900,"ExtendedRange Plus SE//360-Kamera//",251,1073,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EX40",567800,"Twin Motor Performance UltraBlackSE",441,1301,"Denim Blue","El",TRUE,2026,"2026-05-10"
"EC40",559900,"ExtendedRange Ultra SE | Drag",251,1146,"Forest Lake","El",TRUE,2026,"2026-05-10"
"EX40",474900,"ExtendedRange Plus SE",251,847,"Vapour Grey","El",TRUE,2026,"2026-05-10"
"EX40",479900,"ExtendedRange Plus SE 360-kamera Selekt",251,1066,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EX40",559900,"EX40 Ultra, Single Motor Extended Range, Eldriven",251,95,"Denim Blue","El",TRUE,2026,"2026-05-10"
"EX30",464900,"EX30 Plus, Single Motor Extended Range, Eldriven",271,132,"Crystal White","El",TRUE,2026,"2026-05-10"
"EX30",529900,"Ultra",271,164,"Sand Dune","El",TRUE,2026,"2026-05-10"
"EX30",484900,"Plus",271,35,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EC40",534900,"ExtendedRange Plus SE / Teknikpaket (SELEKT)",251,582,"Forest Lake","El",TRUE,2026,"2026-05-10"
"EC40",569800,"Plus SE",441,312,"Aurora Silver","El",TRUE,2026,"2026-05-10"
"EX40",479000,"ExtendedRange Plus SE//360-Kamera//",251,2108,"Crystal White","El",TRUE,2026,"2026-05-10"
"EX40",494900,"ExtendedRange Plus SE",251,1489,"Denim Blue","El",TRUE,2026,"2026-05-10"
"EX40",479000,"ExtendedRange Plus SE//360-Kamera//",251,856,"Aurora Silver","El",TRUE,2026,"2026-05-10"
"EX40",479000,"ExtendedRange Plus SE",251,1292,"Crystal White","El",TRUE,2026,"2026-05-10"
"EX40",484900,"ExtendedRange Plus SE",251,2077,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EX40",479000,"M Plus//360-Kamera//",251,1444,"Onyx Black","El",TRUE,2026,"2026-05-10"
"EX40",549900,"Ultra SE",441,3004,"Aurora Silver","El",TRUE,2026,"2026-05-10"
"XC40",339900,"Pure Electric",407,8461,"Thunder Grey","El",TRUE,2021,"2026-05-17"
"XC40",324800,"Pure Electric",407,11077,"Crystal White Pearl","El",TRUE,2021,"2026-05-17"
"C40",389900,"Recharge Twin motor",407,4202,"Thunder Grey","El",TRUE,2022,"2026-05-17"
"XC40",289900,"Pro",231,9167,"Glacier Silver","El",TRUE,2022,"2026-05-17"
"XC40",309000,"Plus/Värmare/Driver Awareness/Driver Assistance/Backkamera",231,5938,"Thunder Grey","El",TRUE,2022,"2026-05-17"
"XC40",314900,"Plus",231,4734,"Black Stone","El",TRUE,2022,"2026-05-17"
"XC40",314900,"Pano/ El-stol/ 360-kamera",231,5223,"Thunder Grey","El",TRUE,2022,"2026-05-17"
"XC40",369800,"Twin Pro",407,8680,"Onyx Black","El",TRUE,2022,"2026-05-17"
"XC40",319900,"Pro",231,5028,"Onyx Black","El",TRUE,2022,"2026-05-17"
"C40 Recharge",324500,"Intro Edition",407,9575,"Silver Dawn","El",TRUE,2022,"2026-05-17"
"XC40",349900,"Core",231,6212,"Glacier Silver","El",TRUE,2022,"2026-05-17"
"XC40",318500,"Recharge Pro Single motor",231,6412,"Onyx Black","El",TRUE,2022,"2026-05-17"
"C40 Recharge",359900,"Intro Edition",407,8139,"Silver Dawn","El",TRUE,2022,"2026-05-17"
"XC40",269000,"Core",231,12779,"Crystal White","El",TRUE,2022,"2026-05-17"
"XC40",309900,"Core",231,6052,"Denim Blue","El",TRUE,2022,"2026-05-17"
"XC40",329900,"Pro",231,5161,"Black Stone","El",TRUE,2022,"2026-05-17"
"C40 Recharge",379800,"Ultimate DRAGKROK **SELEKT**",407,5460,"Crystal White","El",TRUE,2023,"2026-05-17"
"C40 Recharge",329800,"Plus Edition **SELEKT**",231,4440,"Crystal White","El",TRUE,2023,"2026-05-17"
"XC40",299800,"Core (SELEKT)",231,7408,"Black Stone","El",TRUE,2023,"2026-05-17"
"XC40",314800,"Core Edition (SELEKT)",231,4213,"Crystal White","El",TRUE,2023,"2026-05-17"
"XC40",299900,"Core",231,5715,"Black Stone","El",TRUE,2023,"2026-05-17"
"C40 Recharge",384000,"Ultimate /HarmanKardon/Kamera/CarPlay",407,8510,"Silver Dawn","El",TRUE,2023,"2026-05-17"
"C40 Recharge",394000,"Ultimate / Drag / Klimatpaket",407,6329,"Black Stone","El",TRUE,2023,"2026-05-17"
"C40 Recharge",379900,"Ultimate",407,5244,"Silver Dawn","El",TRUE,2023,"2026-05-17"
"XC40",329900,"Core Edition | Ränta 2.95% | Drag |",231,4728,"Thunder Grey","El",TRUE,2023,"2026-05-17"
"C40 Recharge",374900,"Ultimate 360 DRAG (SELEKT)",407,5850,"Fjord Blue","El",TRUE,2023,"2026-05-17"
"C40 Recharge",314900,"Core Panorama B-Kamera",231,2268,"Fjord Blue","El",TRUE,2023,"2026-05-17"
"XC40",354900,"Plus | Drag |",231,4278,"Black Stone","El",TRUE,2023,"2026-05-17"
"XC40",309900,"Core DRAG SELEKT",231,5885,"Onyx Black","El",TRUE,2023,"2026-05-17"
"XC40",344000,"Core Edition/Google/Värmepump/Backkamera/",231,3280,"Black Stone","El",TRUE,2023,"2026-05-17"
"XC40 Recharge",334500,"�Recharge Core. Backkamera, Drag, Navi, Klimatpaket, Rattvärme.",231,4400,"Black Stone","El",TRUE,2023,"2026-05-17"
"XC40",324900,"Core",231,6407,"Black Stone","El",TRUE,2023,"2026-05-17"
"XC40",349000,"Core/Navi/Värmepump/Kamera",231,2401,"Bright Dusk","El",TRUE,2023,"2026-05-17"
"XC40 Recharge",354500,"�Recharge Ultimate, 360 Kamera, Panoramatak, Navi, H/K Sound, Adaptiv farhållare",231,6185,"Fjord Blue","El",TRUE,2023,"2026-05-17"
"XC40",309900,"Plus",231,9327,"Silver Dawn","El",TRUE,2023,"2026-05-17"
"XC40",319900,"Core (SELEKT)",231,5849,"Crystal White","El",TRUE,2023,"2026-05-17"
"C40 Recharge",319900,"Plus",231,10457,"Crystal White","El",TRUE,2023,"2026-05-17"
"XC40",329900,"Core",231,4500,"Black Stone","El",TRUE,2023,"2026-05-17"
"C40 Recharge",414900,"Ultimate",407,4071,"Silver Dawn","El",TRUE,2023,"2026-05-17"
"XC40",384000,"Plus",407,4433,"Black Stone","El",TRUE,2023,"2026-05-17"
"C40 Recharge",344900,"Core",231,4780,"Sage Green","El",TRUE,2023,"2026-05-17"
"XC40",294900,"Core",231,6867,"Black Stone","El",TRUE,2023,"2026-05-17"
"XC40",334900,"Core Edition",231,3211,"Black Stone","El",TRUE,2023,"2026-05-17"
"XC40",409000,"Ultimate",231,1204,"Onyx Black","El",TRUE,2023,"2026-05-17"
"XC40",334300,"Core Edition",231,2968,"Onyx Black","El",TRUE,2023,"2026-05-17"
"C40 Recharge",379900,"Ultimate, Ränta 2.95%, Taklucka, HarmanKardon PremiumSound",231,3196,"Thunder Grey","El",TRUE,2023,"2026-05-17"
"C40 Recharge",364000,"Ultimate / 2.95% Ränta / Panoramaglastak / Navigation /",231,4070,"Fusion Red","El",TRUE,2023,"2026-05-17"
"C40 Recharge",329900,"Core",231,6945,"Fjord Blue","El",TRUE,2023,"2026-05-17"
"C40 Recharge",314500,"Core",231,7736,"Black Stone","El",TRUE,2023,"2026-05-17"
"XC40",394000,"Ultimate/Värmepump/Panorama/360° kamera",231,3867,"Fjord Blue","El",TRUE,2023,"2026-05-17"
"XC40",326300,"Core Edition Momsbil, Parkeringskamera, Parksensorer fram/bak",231,4945,"Black Stone","El",TRUE,2023,"2026-05-17"
"XC40",389900,"Ultimate, Ränta 2.95%, Taklucka, Parkeringskamera 360, Navigation",231,3904,"Fjord Blue","El",TRUE,2023,"2026-05-17"
"C40 Recharge",304900,"Core Edition | Ränta 2.95% |",231,5927,"Black Stone","El",TRUE,2023,"2026-05-17"
"XC40",384000,"Ultimate/Värmepump/HarmanKardon/360kamera/Google",231,3381,"Black Stone","El",TRUE,2023,"2026-05-17"
"XC40",369900,"Ultimate, Ränta 2,95%, Taklucka, HarmanKardon PremiumSound, Navigation",231,6635,"Sage Green","El",TRUE,2023,"2026-05-17"
"XC40",339900,"Plus Edition",231,5690,"Black Stone","El",TRUE,2023,"2026-05-17"
"XC40",319900,"Core B-Kamera Carplay",231,5140,"Black Stone","El",TRUE,2023,"2026-05-17"
"XC40",309900,"Core",231,8243,"Black Stone","El",TRUE,2023,"2026-05-17"
"XC40",324900,"Core",231,4896,"Black Stone","El",TRUE,2023,"2026-05-17"
"C40 Recharge",349900,"Ultimate (SELEKT) DRAG",231,6429,"Thunder Grey","El",TRUE,2023,"2026-05-17"
"XC40",339900,"Core Edition, Ränta 2.95%, Navigation, Baklucka elmanövrerad, Dragkrok",231,4048,"Black Stone","El",TRUE,2023,"2026-05-17"
"C40 Recharge",319000,"Core / Kamera/Keyless/",231,4217,"Sage Green","El",TRUE,2023,"2026-05-17"
"C40 Recharge",304900,"Core (SELEKT)",231,7444,"Thunder Grey","El",TRUE,2023,"2026-05-17"
"XC40",319600,"Core Edition Momsbil, Drag, Parkeringskamera, Parksensorer fram/bak",231,8151,"Black Stone","El",TRUE,2023,"2026-05-17"
"XC40",314900,"Core",231,6453,"Sage Green","El",TRUE,2023,"2026-05-17"
"C40 Recharge",309900,"Core",231,8772,"Fjord Blue","El",TRUE,2023,"2026-05-17"
"C40 Recharge",329900,"Plus DRAG (SELEKT)",231,6023,"Silver Dawn","El",TRUE,2023,"2026-05-17"
"XC40",339900,"Ultimate",231,6978,"Bright Dusk","El",TRUE,2023,"2026-05-17"
"C40 Recharge",339000,"Plus Edition",231,2866,"Fjord Blue","El",TRUE,2023,"2026-05-17"
"XC40",314100,"Core Edition Momsbil, Parkeringskamera, Parksensorer fram/bak",231,4482,"Black Stone","El",TRUE,2023,"2026-05-17"
"XC40",324900,"Core | Ränta 2.95% |",231,4645,"Onyx Black","El",TRUE,2023,"2026-05-17"
"XC40",319800,"Core",231,4485,"Thunder Grey","El",TRUE,2023,"2026-05-17"
"XC40",304500,"Core",231,8258,"Thunder Grey","El",TRUE,2023,"2026-05-17"
"XC40",319100,"Plus Edition Momsbil, Pixel Tech Strålkastare",231,6035,"Black Stone","El",TRUE,2023,"2026-05-17"
"C40 Recharge",389900,"Ultimate, Ränta 2,95%, Parkeringskamera 360",407,6629,"Onyx Black","El",TRUE,2023,"2026-05-17"
"XC40",324900,"Core Edition",231,6191,"Black Stone","El",TRUE,2023,"2026-05-17"
"C40 Recharge",359900,"Ultimate",407,7126,"Silver Dawn","El",TRUE,2023,"2026-05-17"
